trial_id,injected_event_id,injected_sequence_id,injected_validation_role,position_index,injection_origin_time,injection_origin_epoch_s,amplitude_snr,zero_amplitude_control,injected_component_count,template_self_excluded,template_recovered,template_peak_score,template_threshold,template_peak_origin_residual_s,template_candidate_origin_residual_s,template_best_event_id,template_best_sequence_id,generic_recovered,generic_peak_score,generic_threshold,generic_peak_trigger_residual_s,generic_candidate_trigger_residual_s
network_injection_00091,40237728,R1.3027.11698.0,neighbor_family_negative,1,2025-01-20T04:56:04.449Z,1737348964.44995,0.0,True,24,True,False,0.044230617582798004,0.10883580148220062,0.9500000476837158,,21212835,R1.2172.7737.0,False,1.2150527238845825,1.5937319993972778,6.25,
network_injection_00092,40237728,R1.3027.11698.0,neighbor_family_negative,1,2025-01-20T04:56:04.449Z,1737348964.44995,0.25,False,24,True,True,0.20822390913963318,0.10883580148220062,-0.09999990463256836,-0.09999990463256836,51214531,R1.2900.11955.0,False,1.2722558975219727,1.5937319993972778,4.299999952316284,
network_injection_00093,40237728,R1.3027.11698.0,neighbor_family_negative,1,2025-01-20T04:56:04.449Z,1737348964.44995,0.5,False,24,True,True,0.3477640450000763,0.10883580148220062,-0.09999990463256836,-0.09999990463256836,51214531,R1.2900.11955.0,False,1.5208613872528076,1.5937319993972778,4.299999952316284,
network_injection_00094,40237728,R1.3027.11698.0,neighbor_family_negative,1,2025-01-20T04:56:04.449Z,1737348964.44995,1.0,False,24,True,True,0.5294073224067688,0.10883580148220062,-0.09999990463256836,-0.09999990463256836,51214531,R1.2900.11955.0,True,1.7949448823928833,1.5937319993972778,4.349999904632568,4.349999904632568
network_injection_00095,40237728,R1.3027.11698.0,neighbor_family_negative,1,2025-01-20T04:56:04.449Z,1737348964.44995,2.0,False,24,True,True,0.6639575958251953,0.10883580148220062,-0.09999990463256836,-0.09999990463256836,51214531,R1.2900.11955.0,True,2.187025547027588,1.5937319993972778,2.799999952316284,2.799999952316284
network_injection_00096,40237728,R1.3027.11698.0,neighbor_family_negative,1,2025-01-20T04:56:04.449Z,1737348964.44995,4.0,False,24,True,True,0.7243413329124451,0.10883580148220062,-0.09999990463256836,-0.09999990463256836,51214531,R1.2900.11955.0,True,3.002837657928467,1.5937319993972778,2.700000047683716,2.700000047683716
network_injection_00097,40237728,R1.3027.11698.0,neighbor_family_negative,2,2025-01-20T05:15:51.898Z,1737350151.8988175,0.0,True,24,True,False,0.04757314547896385,0.10883580148220062,-0.2999999523162842,,21204713,R1.0697.5199.0,False,1.2267879247665405,1.5937319993972778,10.799999952316284,
network_injection_00098,40237728,R1.3027.11698.0,neighbor_family_negative,2,2025-01-20T05:15:51.898Z,1737350151.8988175,0.25,False,24,True,True,0.1772623211145401,0.10883580148220062,-0.09999990463256836,-0.09999990463256836,51214531,R1.2900.11955.0,False,1.2201368808746338,1.5937319993972778,9.950000047683716,
network_injection_00099,40237728,R1.3027.11698.0,neighbor_family_negative,2,2025-01-20T05:15:51.898Z,1737350151.8988175,0.5,False,24,True,True,0.32341066002845764,0.10883580148220062,-0.09999990463256836,-0.09999990463256836,51214531,R1.2900.11955.0,False,1.2888952493667603,1.5937319993972778,9.849999904632568,
network_injection_00100,40237728,R1.3027.11698.0,neighbor_family_negative,2,2025-01-20T05:15:51.898Z,1737350151.8988175,1.0,False,24,True,True,0.5096245408058167,0.10883580148220062,-0.09999990463256836,-0.09999990463256836,51214531,R1.2900.11955.0,True,1.6304339170455933,1.5937319993972778,5.549999952316284,5.549999952316284
network_injection_00101,40237728,R1.3027.11698.0,neighbor_family_negative,2,2025-01-20T05:15:51.898Z,1737350151.8988175,2.0,False,24,True,True,0.6595128178596497,0.10883580148220062,-0.09999990463256836,-0.09999990463256836,51214531,R1.2900.11955.0,True,1.9439170360565186,1.5937319993972778,4.5,4.5
network_injection_00102,40237728,R1.3027.11698.0,neighbor_family_negative,2,2025-01-20T05:15:51.898Z,1737350151.8988175,4.0,False,24,True,True,0.7270597815513611,0.10883580148220062,-0.09999990463256836,-0.09999990463256836,51214531,R1.2900.11955.0,True,2.7876181602478027,1.5937319993972778,2.6500000953674316,2.6500000953674316
network_injection_00103,40237728,R1.3027.11698.0,neighbor_family_negative,3,2025-01-20T05:29:28.148Z,1737350968.148039,0.0,True,24,True,False,0.0504755899310112,0.10883580148220062,0.20000004768371582,,71567810,R1.2900.11955.0,False,1.1949514150619507,1.5937319993972778,0.6500000953674316,
network_injection_00104,40237728,R1.3027.11698.0,neighbor_family_negative,3,2025-01-20T05:29:28.148Z,1737350968.148039,0.25,False,24,True,True,0.18638746440410614,0.10883580148220062,-0.09999990463256836,-0.09999990463256836,51214531,R1.2900.11955.0,False,1.195178508758545,1.5937319993972778,0.6500000953674316,
network_injection_00105,40237728,R1.3027.11698.0,neighbor_family_negative,3,2025-01-20T05:29:28.148Z,1737350968.148039,0.5,False,24,True,True,0.3388211131095886,0.10883580148220062,-0.09999990463256836,-0.09999990463256836,51214531,R1.2900.11955.0,False,1.2795149087905884,1.5937319993972778,4.700000047683716,
network_injection_00106,40237728,R1.3027.11698.0,neighbor_family_negative,3,2025-01-20T05:29:28.148Z,1737350968.148039,1.0,False,24,True,True,0.5291197299957275,0.10883580148220062,-0.09999990463256836,-0.09999990463256836,51214531,R1.2900.11955.0,True,1.6709613800048828,1.5937319993972778,4.549999952316284,4.549999952316284
network_injection_00107,40237728,R1.3027.11698.0,neighbor_family_negative,3,2025-01-20T05:29:28.148Z,1737350968.148039,2.0,False,24,True,True,0.6656712889671326,0.10883580148220062,-0.09999990463256836,-0.09999990463256836,51214531,R1.2900.11955.0,True,2.08063006401062,1.5937319993972778,2.9000000953674316,2.9000000953674316
network_injection_00108,40237728,R1.3027.11698.0,neighbor_family_negative,3,2025-01-20T05:29:28.148Z,1737350968.148039,4.0,False,24,True,True,0.7187297344207764,0.10883580148220062,-0.09999990463256836,-0.09999990463256836,51214531,R1.2900.11955.0,True,2.883430242538452,1.5937319993972778,2.6500000953674316,2.6500000953674316
network_injection_00109,40237728,R1.3027.11698.0,neighbor_family_negative,4,2025-01-20T05:36:13.697Z,1737351373.6976523,0.0,True,24,True,False,0.05676957964897156,0.10883580148220062,0.5499999523162842,,21212835,R1.2172.7737.0,False,1.1635977029800415,1.5937319993972778,4.700000047683716,
network_injection_00110,40237728,R1.3027.11698.0,neighbor_family_negative,4,2025-01-20T05:36:13.697Z,1737351373.6976523,0.25,False,24,True,True,0.14768993854522705,0.10883580148220062,-0.09999990463256836,-0.09999990463256836,51214531,R1.2900.11955.0,False,1.2049672603607178,1.5937319993972778,2.6500000953674316,
network_injection_00111,40237728,R1.3027.11698.0,neighbor_family_negative,4,2025-01-20T05:36:13.697Z,1737351373.6976523,0.5,False,24,True,True,0.2965509295463562,0.10883580148220062,-0.09999990463256836,-0.09999990463256836,51214531,R1.2900.11955.0,False,1.3637570142745972,1.5937319993972778,5.049999952316284,
network_injection_00112,40237728,R1.3027.11698.0,neighbor_family_negative,4,2025-01-20T05:36:13.697Z,1737351373.6976523,1.0,False,24,True,True,0.4979322850704193,0.10883580148220062,-0.09999990463256836,-0.09999990463256836,51214531,R1.2900.11955.0,True,1.7041151523590088,1.5937319993972778,5.25,5.25
network_injection_00113,40237728,R1.3027.11698.0,neighbor_family_negative,4,2025-01-20T05:36:13.697Z,1737351373.6976523,2.0,False,24,True,True,0.6558560729026794,0.10883580148220062,-0.09999990463256836,-0.09999990463256836,51214531,R1.2900.11955.0,True,2.2264492511749268,1.5937319993972778,5.25,5.25
network_injection_00114,40237728,R1.3027.11698.0,neighbor_family_negative,4,2025-01-20T05:36:13.697Z,1737351373.6976523,4.0,False,24,True,True,0.7261238098144531,0.10883580148220062,-0.09999990463256836,-0.09999990463256836,51214531,R1.2900.11955.0,True,2.7550625801086426,1.5937319993972778,2.799999952316284,2.799999952316284
network_injection_00115,40237728,R1.3027.11698.0,neighbor_family_negative,5,2025-01-20T05:40:13.747Z,1737351613.7474234,0.0,True,24,True,False,0.05036740377545357,0.10883580148220062,-0.9500000476837158,,21212835,R1.2172.7737.0,False,1.2533529996871948,1.5937319993972778,4.799999952316284,
network_injection_00116,40237728,R1.3027.11698.0,neighbor_family_negative,5,2025-01-20T05:40:13.747Z,1737351613.7474234,0.25,False,24,True,True,0.1722523272037506,0.10883580148220062,-0.09999990463256836,-0.09999990463256836,51214531,R1.2900.11955.0,False,1.3183114528656006,1.5937319993972778,4.849999904632568,
network_injection_00117,40237728,R1.3027.11698.0,neighbor_family_negative,5,2025-01-20T05:40:13.747Z,1737351613.7474234,0.5,False,24,True,True,0.3134159743785858,0.10883580148220062,-0.09999990463256836,-0.09999990463256836,51214531,R1.2900.11955.0,False,1.4285240173339844,1.5937319993972778,4.299999952316284,
network_injection_00118,40237728,R1.3027.11698.0,neighbor_family_negative,5,2025-01-20T05:40:13.747Z,1737351613.7474234,1.0,False,24,True,True,0.5053712129592896,0.10883580148220062,-0.09999990463256836,-0.09999990463256836,51214531,R1.2900.11955.0,True,1.8096295595169067,1.5937319993972778,5.299999952316284,5.299999952316284
network_injection_00119,40237728,R1.3027.11698.0,neighbor_family_negative,5,2025-01-20T05:40:13.747Z,1737351613.7474234,2.0,False,24,True,True,0.6558773517608643,0.10883580148220062,-0.09999990463256836,-0.09999990463256836,51214531,R1.2900.11955.0,True,2.072275400161743,1.5937319993972778,4.349999904632568,4.349999904632568
network_injection_00120,40237728,R1.3027.11698.0,neighbor_family_negative,5,2025-01-20T05:40:13.747Z,1737351613.7474234,4.0,False,24,True,True,0.7228037118911743,0.10883580148220062,-0.09999990463256836,-0.09999990463256836,51214531,R1.2900.11955.0,True,2.632498264312744,1.5937319993972778,2.799999952316284,2.799999952316284
network_injection_00121,51214531,R1.2900.11955.0,target_positive,1,2025-01-20T04:56:04.449Z,1737348964.44995,0.0,True,25,True,False,0.044230617582798004,0.10883580148220062,0.9500000476837158,,21212835,R1.2172.7737.0,False,1.2150527238845825,1.5937319993972778,6.25,
network_injection_00122,51214531,R1.2900.11955.0,target_positive,1,2025-01-20T04:56:04.449Z,1737348964.44995,0.25,False,25,True,True,0.2100507915019989,0.10883580148220062,0.15000009536743164,0.15000009536743164,72154411,R1.2900.11955.0,False,1.2190989255905151,1.5937319993972778,5.400000095367432,
network_injection_00123,51214531,R1.2900.11955.0,target_positive,1,2025-01-20T04:56:04.449Z,1737348964.44995,0.5,False,25,True,True,0.3757678270339966,0.10883580148220062,0.15000009536743164,0.15000009536743164,72154411,R1.2900.11955.0,False,1.4004061222076416,1.5937319993972778,4.349999904632568,
network_injection_00124,51214531,R1.2900.11955.0,target_positive,1,2025-01-20T04:56:04.449Z,1737348964.44995,1.0,False,25,True,True,0.5891535878181458,0.10883580148220062,0.15000009536743164,0.15000009536743164,72154411,R1.2900.11955.0,True,1.927799105644226,1.5937319993972778,4.450000047683716,4.450000047683716
network_injection_00125,51214531,R1.2900.11955.0,target_positive,1,2025-01-20T04:56:04.449Z,1737348964.44995,2.0,False,25,True,True,0.7564342021942139,0.10883580148220062,0.15000009536743164,0.15000009536743164,72154411,R1.2900.11955.0,True,2.16508150100708,1.5937319993972778,4.5,4.5
network_injection_00126,51214531,R1.2900.11955.0,target_positive,1,2025-01-20T04:56:04.449Z,1737348964.44995,4.0,False,25,True,True,0.8327434659004211,0.10883580148220062,0.15000009536743164,0.15000009536743164,72154411,R1.2900.11955.0,True,2.993988513946533,1.5937319993972778,2.8499999046325684,2.8499999046325684
network_injection_00127,51214531,R1.2900.11955.0,target_positive,2,2025-01-20T05:15:51.898Z,1737350151.8988175,0.0,True,25,True,False,0.04757314547896385,0.10883580148220062,-0.2999999523162842,,21204713,R1.0697.5199.0,False,1.2267879247665405,1.5937319993972778,10.799999952316284,
network_injection_00128,51214531,R1.2900.11955.0,target_positive,2,2025-01-20T05:15:51.898Z,1737350151.8988175,0.25,False,25,True,True,0.20285511016845703,0.10883580148220062,0.04999995231628418,0.04999995231628418,40220017,R1.3027.11698.0,False,1.2009272575378418,1.5937319993972778,5.799999952316284,
network_injection_00129,51214531,R1.2900.11955.0,target_positive,2,2025-01-20T05:15:51.898Z,1737350151.8988175,0.5,False,25,True,True,0.3738722801208496,0.10883580148220062,0.15000009536743164,0.15000009536743164,72154411,R1.2900.11955.0,False,1.3138788938522339,1.5937319993972778,4.599999904632568,
network_injection_00130,51214531,R1.2900.11955.0,target_positive,2,2025-01-20T05:15:51.898Z,1737350151.8988175,1.0,False,25,True,True,0.5959984064102173,0.10883580148220062,0.15000009536743164,0.15000009536743164,72154411,R1.2900.11955.0,True,1.64249587059021,1.5937319993972778,4.5,4.5
network_injection_00131,51214531,R1.2900.11955.0,target_positive,2,2025-01-20T05:15:51.898Z,1737350151.8988175,2.0,False,25,True,True,0.7583843469619751,0.10883580148220062,0.15000009536743164,0.15000009536743164,72154411,R1.2900.11955.0,True,2.31573748588562,1.5937319993972778,2.450000047683716,2.450000047683716
network_injection_00132,51214531,R1.2900.11955.0,target_positive,2,2025-01-20T05:15:51.898Z,1737350151.8988175,4.0,False,25,True,True,0.8254751563072205,0.10883580148220062,0.15000009536743164,0.15000009536743164,72154411,R1.2900.11955.0,True,2.9171741008758545,1.5937319993972778,2.299999952316284,2.299999952316284
network_injection_00133,51214531,R1.2900.11955.0,target_positive,3,2025-01-20T05:29:28.148Z,1737350968.148039,0.0,True,25,True,False,0.0504755899310112,0.10883580148220062,0.20000004768371582,,71567810,R1.2900.11955.0,False,1.1949514150619507,1.5937319993972778,0.6500000953674316,
network_injection_00134,51214531,R1.2900.11955.0,target_positive,3,2025-01-20T05:29:28.148Z,1737350968.148039,0.25,False,25,True,True,0.23309746384620667,0.10883580148220062,0.04999995231628418,0.04999995231628418,40220017,R1.3027.11698.0,False,1.1944763660430908,1.5937319993972778,0.6500000953674316,
network_injection_00135,51214531,R1.2900.11955.0,target_positive,3,2025-01-20T05:29:28.148Z,1737350968.148039,0.5,False,25,True,True,0.4024687707424164,0.10883580148220062,0.04999995231628418,0.04999995231628418,40220017,R1.3027.11698.0,False,1.3070647716522217,1.5937319993972778,4.599999904632568,
network_injection_00136,51214531,R1.2900.11955.0,target_positive,3,2025-01-20T05:29:28.148Z,1737350968.148039,1.0,False,25,True,True,0.6165705323219299,0.10883580148220062,0.15000009536743164,0.15000009536743164,72154411,R1.2900.11955.0,True,1.6870406866073608,1.5937319993972778,4.700000047683716,4.700000047683716
network_injection_00137,51214531,R1.2900.11955.0,target_positive,3,2025-01-20T05:29:28.148Z,1737350968.148039,2.0,False,25,True,True,0.7728233933448792,0.10883580148220062,0.15000009536743164,0.15000009536743164,72154411,R1.2900.11955.0,True,2.2327816486358643,1.5937319993972778,2.4000000953674316,2.4000000953674316
network_injection_00138,51214531,R1.2900.11955.0,target_positive,3,2025-01-20T05:29:28.148Z,1737350968.148039,4.0,False,25,True,True,0.839924156665802,0.10883580148220062,0.15000009536743164,0.15000009536743164,72154411,R1.2900.11955.0,True,2.9173052310943604,1.5937319993972778,2.299999952316284,2.299999952316284
network_injection_00139,51214531,R1.2900.11955.0,target_positive,4,2025-01-20T05:36:13.697Z,1737351373.6976523,0.0,True,25,True,False,0.05676957964897156,0.10883580148220062,0.5499999523162842,,21212835,R1.2172.7737.0,False,1.1635977029800415,1.5937319993972778,4.700000047683716,
network_injection_00140,51214531,R1.2900.11955.0,target_positive,4,2025-01-20T05:36:13.697Z,1737351373.6976523,0.25,False,25,True,True,0.20898450911045074,0.10883580148220062,0.15000009536743164,0.15000009536743164,72154411,R1.2900.11955.0,False,1.2463780641555786,1.5937319993972778,4.700000047683716,
network_injection_00141,51214531,R1.2900.11955.0,target_positive,4,2025-01-20T05:36:13.697Z,1737351373.6976523,0.5,False,25,True,True,0.376155823469162,0.10883580148220062,0.15000009536743164,0.15000009536743164,72154411,R1.2900.11955.0,False,1.4028123617172241,1.5937319993972778,5.099999904632568,
network_injection_00142,51214531,R1.2900.11955.0,target_positive,4,2025-01-20T05:36:13.697Z,1737351373.6976523,1.0,False,25,True,True,0.595533549785614,0.10883580148220062,0.15000009536743164,0.15000009536743164,72154411,R1.2900.11955.0,True,1.7519564628601074,1.5937319993972778,5.049999952316284,5.049999952316284
network_injection_00143,51214531,R1.2900.11955.0,target_positive,4,2025-01-20T05:36:13.697Z,1737351373.6976523,2.0,False,25,True,True,0.7563276290893555,0.10883580148220062,0.15000009536743164,0.15000009536743164,72154411,R1.2900.11955.0,True,2.090881586074829,1.5937319993972778,2.299999952316284,2.299999952316284
network_injection_00144,51214531,R1.2900.11955.0,target_positive,4,2025-01-20T05:36:13.697Z,1737351373.6976523,4.0,False,25,True,True,0.8252578973770142,0.10883580148220062,0.15000009536743164,0.15000009536743164,72154411,R1.2900.11955.0,True,2.899197816848755,1.5937319993972778,2.25,2.25
network_injection_00145,51214531,R1.2900.11955.0,target_positive,5,2025-01-20T05:40:13.747Z,1737351613.7474234,0.0,True,25,True,False,0.05036740377545357,0.10883580148220062,-0.9500000476837158,,21212835,R1.2172.7737.0,False,1.2533529996871948,1.5937319993972778,4.799999952316284,
network_injection_00146,51214531,R1.2900.11955.0,target_positive,5,2025-01-20T05:40:13.747Z,1737351613.7474234,0.25,False,25,True,True,0.1819852590560913,0.10883580148220062,0.04999995231628418,0.04999995231628418,40220017,R1.3027.11698.0,False,1.2751080989837646,1.5937319993972778,4.799999952316284,
network_injection_00147,51214531,R1.2900.11955.0,target_positive,5,2025-01-20T05:40:13.747Z,1737351613.7474234,0.5,False,25,True,True,0.3419698476791382,0.10883580148220062,0.15000009536743164,0.15000009536743164,72154411,R1.2900.11955.0,False,1.4106093645095825,1.5937319993972778,4.349999904632568,
network_injection_00148,51214531,R1.2900.11955.0,target_positive,5,2025-01-20T05:40:13.747Z,1737351613.7474234,1.0,False,25,True,True,0.561240553855896,0.10883580148220062,0.15000009536743164,0.15000009536743164,72154411,R1.2900.11955.0,True,1.5972411632537842,1.5937319993972778,4.900000095367432,4.900000095367432
network_injection_00149,51214531,R1.2900.11955.0,target_positive,5,2025-01-20T05:40:13.747Z,1737351613.7474234,2.0,False,25,True,True,0.7369092702865601,0.10883580148220062,0.15000009536743164,0.15000009536743164,72154411,R1.2900.11955.0,True,2.154057025909424,1.5937319993972778,2.4000000953674316,2.4000000953674316
network_injection_00150,51214531,R1.2900.11955.0,target_positive,5,2025-01-20T05:40:13.747Z,1737351613.7474234,4.0,False,25,True,True,0.8157432675361633,0.10883580148220062,0.15000009536743164,0.15000009536743164,72154411,R1.2900.11955.0,True,2.899808645248413,1.5937319993972778,2.299999952316284,2.299999952316284
network_injection_00151,71325295,R1.2900.11955.0,target_positive,1,2025-01-20T04:56:04.449Z,1737348964.44995,0.0,True,26,True,False,0.044230617582798004,0.10883580148220062,0.9500000476837158,,21212835,R1.2172.7737.0,False,1.2150527238845825,1.5937319993972778,6.25,
network_injection_00152,71325295,R1.2900.11955.0,target_positive,1,2025-01-20T04:56:04.449Z,1737348964.44995,0.25,False,26,True,True,0.17786800861358643,0.10883580148220062,0.09999990463256836,0.09999990463256836,72154411,R1.2900.11955.0,False,1.2115685939788818,1.5937319993972778,4.349999904632568,
network_injection_00153,71325295,R1.2900.11955.0,target_positive,1,2025-01-20T04:56:04.449Z,1737348964.44995,0.5,False,26,True,True,0.34123069047927856,0.10883580148220062,0.09999990463256836,0.09999990463256836,71908906,R1.2900.11955.0,False,1.3394625186920166,1.5937319993972778,2.6500000953674316,
network_injection_00154,71325295,R1.2900.11955.0,target_positive,1,2025-01-20T04:56:04.449Z,1737348964.44995,1.0,False,26,True,True,0.5576287508010864,0.10883580148220062,0.09999990463256836,0.09999990463256836,71908906,R1.2900.11955.0,True,2.0175230503082275,1.5937319993972778,4.400000095367432,4.400000095367432
network_injection_00155,71325295,R1.2900.11955.0,target_positive,1,2025-01-20T04:56:04.449Z,1737348964.44995,2.0,False,26,True,True,0.7312453985214233,0.10883580148220062,0.09999990463256836,0.09999990463256836,71908906,R1.2900.11955.0,True,2.3210463523864746,1.5937319993972778,4.450000047683716,4.450000047683716
network_injection_00156,71325295,R1.2900.11955.0,target_positive,1,2025-01-20T04:56:04.449Z,1737348964.44995,4.0,False,26,True,True,0.8042470216751099,0.10883580148220062,0.09999990463256836,0.09999990463256836,71908906,R1.2900.11955.0,True,2.7427515983581543,1.5937319993972778,2.799999952316284,2.799999952316284
network_injection_00157,71325295,R1.2900.11955.0,target_positive,2,2025-01-20T05:15:51.898Z,1737350151.8988175,0.0,True,26,True,False,0.04757314547896385,0.10883580148220062,-0.2999999523162842,,21204713,R1.0697.5199.0,False,1.2267879247665405,1.5937319993972778,10.799999952316284,
network_injection_00158,71325295,R1.2900.11955.0,target_positive,2,2025-01-20T05:15:51.898Z,1737350151.8988175,0.25,False,26,True,True,0.2104300558567047,0.10883580148220062,-0.15000009536743164,-0.15000009536743164,21204713,R1.0697.5199.0,False,1.2599706649780273,1.5937319993972778,7.799999952316284,
network_injection_00159,71325295,R1.2900.11955.0,target_positive,2,2025-01-20T05:15:51.898Z,1737350151.8988175,0.5,False,26,True,True,0.36943745613098145,0.10883580148220062,0.09999990463256836,0.09999990463256836,71908906,R1.2900.11955.0,False,1.3563451766967773,1.5937319993972778,7.75,
network_injection_00160,71325295,R1.2900.11955.0,target_positive,2,2025-01-20T05:15:51.898Z,1737350151.8988175,1.0,False,26,True,True,0.5842158794403076,0.10883580148220062,0.09999990463256836,0.09999990463256836,71908906,R1.2900.11955.0,False,1.4963704347610474,1.5937319993972778,5.5,
network_injection_00161,71325295,R1.2900.11955.0,target_positive,2,2025-01-20T05:15:51.898Z,1737350151.8988175,2.0,False,26,True,True,0.7450905442237854,0.10883580148220062,0.09999990463256836,0.09999990463256836,71908906,R1.2900.11955.0,True,2.120786428451538,1.5937319993972778,4.900000095367432,4.900000095367432
network_injection_00162,71325295,R1.2900.11955.0,target_positive,2,2025-01-20T05:15:51.898Z,1737350151.8988175,4.0,False,26,True,True,0.8148288130760193,0.10883580148220062,0.09999990463256836,0.09999990463256836,71908906,R1.2900.11955.0,True,2.8604681491851807,1.5937319993972778,2.75,2.75
network_injection_00163,71325295,R1.2900.11955.0,target_positive,3,2025-01-20T05:29:28.148Z,1737350968.148039,0.0,True,26,True,False,0.0504755899310112,0.10883580148220062,0.20000004768371582,,71567810,R1.2900.11955.0,False,1.1949514150619507,1.5937319993972778,0.6500000953674316,
network_injection_00164,71325295,R1.2900.11955.0,target_positive,3,2025-01-20T05:29:28.148Z,1737350968.148039,0.25,False,26,True,True,0.22502762079238892,0.10883580148220062,0.09999990463256836,0.09999990463256836,71908906,R1.2900.11955.0,False,1.196610927581787,1.5937319993972778,5.5,
network_injection_00165,71325295,R1.2900.11955.0,target_positive,3,2025-01-20T05:29:28.148Z,1737350968.148039,0.5,False,26,True,True,0.4025234878063202,0.10883580148220062,0.09999990463256836,0.09999990463256836,71908906,R1.2900.11955.0,False,1.3881456851959229,1.5937319993972778,4.549999952316284,
network_injection_00166,71325295,R1.2900.11955.0,target_positive,3,2025-01-20T05:29:28.148Z,1737350968.148039,1.0,False,26,True,True,0.6157044768333435,0.10883580148220062,0.09999990463256836,0.09999990463256836,71908906,R1.2900.11955.0,True,1.6421209573745728,1.5937319993972778,2.6500000953674316,2.6500000953674316
network_injection_00167,71325295,R1.2900.11955.0,target_positive,3,2025-01-20T05:29:28.148Z,1737350968.148039,2.0,False,26,True,True,0.761478066444397,0.10883580148220062,0.09999990463256836,0.09999990463256836,71908906,R1.2900.11955.0,True,2.1988837718963623,1.5937319993972778,2.549999952316284,2.549999952316284
network_injection_00168,71325295,R1.2900.11955.0,target_positive,3,2025-01-20T05:29:28.148Z,1737350968.148039,4.0,False,26,True,True,0.8166370987892151,0.10883580148220062,0.09999990463256836,0.09999990463256836,71908906,R1.2900.11955.0,True,2.9339921474456787,1.5937319993972778,2.25,2.25
network_injection_00169,71325295,R1.2900.11955.0,target_positive,4,2025-01-20T05:36:13.697Z,1737351373.6976523,0.0,True,26,True,False,0.05676957964897156,0.10883580148220062,0.5499999523162842,,21212835,R1.2172.7737.0,False,1.1635977029800415,1.5937319993972778,4.700000047683716,
network_injection_00170,71325295,R1.2900.11955.0,target_positive,4,2025-01-20T05:36:13.697Z,1737351373.6976523,0.25,False,26,True,True,0.18974792957305908,0.10883580148220062,0.09999990463256836,0.09999990463256836,71908906,R1.2900.11955.0,False,1.1953107118606567,1.5937319993972778,4.75,
network_injection_00171,71325295,R1.2900.11955.0,target_positive,4,2025-01-20T05:36:13.697Z,1737351373.6976523,0.5,False,26,True,True,0.3546643555164337,0.10883580148220062,0.09999990463256836,0.09999990463256836,71908906,R1.2900.11955.0,False,1.3081862926483154,1.5937319993972778,4.849999904632568,
network_injection_00172,71325295,R1.2900.11955.0,target_positive,4,2025-01-20T05:36:13.697Z,1737351373.6976523,1.0,False,26,True,True,0.5731178522109985,0.10883580148220062,0.09999990463256836,0.09999990463256836,71908906,R1.2900.11955.0,False,1.5303326845169067,1.5937319993972778,2.4000000953674316,
network_injection_00173,71325295,R1.2900.11955.0,target_positive,4,2025-01-20T05:36:13.697Z,1737351373.6976523,2.0,False,26,True,True,0.7394499182701111,0.10883580148220062,0.09999990463256836,0.09999990463256836,71908906,R1.2900.11955.0,True,2.1395952701568604,1.5937319993972778,2.200000047683716,2.200000047683716
network_injection_00174,71325295,R1.2900.11955.0,target_positive,4,2025-01-20T05:36:13.697Z,1737351373.6976523,4.0,False,26,True,True,0.8156918287277222,0.10883580148220062,0.09999990463256836,0.09999990463256836,71908906,R1.2900.11955.0,True,2.9533846378326416,1.5937319993972778,2.25,2.25
network_injection_00175,71325295,R1.2900.11955.0,target_positive,5,2025-01-20T05:40:13.747Z,1737351613.7474234,0.0,True,26,True,False,0.05036740377545357,0.10883580148220062,-0.9500000476837158,,21212835,R1.2172.7737.0,False,1.2533529996871948,1.5937319993972778,4.799999952316284,
network_injection_00176,71325295,R1.2900.11955.0,target_positive,5,2025-01-20T05:40:13.747Z,1737351613.7474234,0.25,False,26,True,True,0.17615200579166412,0.10883580148220062,0.09999990463256836,0.09999990463256836,72154411,R1.2900.11955.0,False,1.293918490409851,1.5937319993972778,4.5,
network_injection_00177,71325295,R1.2900.11955.0,target_positive,5,2025-01-20T05:40:13.747Z,1737351613.7474234,0.5,False,26,True,True,0.33229774236679077,0.10883580148220062,0.09999990463256836,0.09999990463256836,71908906,R1.2900.11955.0,False,1.491628646850586,1.5937319993972778,5.0,
network_injection_00178,71325295,R1.2900.11955.0,target_positive,5,2025-01-20T05:40:13.747Z,1737351613.7474234,1.0,False,26,True,True,0.5498058795928955,0.10883580148220062,0.09999990463256836,0.09999990463256836,71908906,R1.2900.11955.0,True,1.764409065246582,1.5937319993972778,4.75,4.75
network_injection_00179,71325295,R1.2900.11955.0,target_positive,5,2025-01-20T05:40:13.747Z,1737351613.7474234,2.0,False,26,True,True,0.7258092761039734,0.10883580148220062,0.09999990463256836,0.09999990463256836,71908906,R1.2900.11955.0,True,2.2009570598602295,1.5937319993972778,4.799999952316284,4.799999952316284
network_injection_00180,71325295,R1.2900.11955.0,target_positive,5,2025-01-20T05:40:13.747Z,1737351613.7474234,4.0,False,26,True,True,0.8059373497962952,0.10883580148220062,0.09999990463256836,0.09999990463256836,71908906,R1.2900.11955.0,True,2.8515350818634033,1.5937319993972778,2.75,2.75
network_injection_00181,71567810,R1.2900.11955.0,target_positive,1,2025-01-20T04:56:04.449Z,1737348964.44995,0.0,True,27,True,False,0.044230617582798004,0.10883580148220062,0.9500000476837158,,21212835,R1.2172.7737.0,False,1.2150527238845825,1.5937319993972778,6.25,
