column_index,locus_index,filtered_rms_phase_rad,finite,nonzero,usable,reason,amplitude_based_selection_used
540,540,0.020273200443032414,True,True,True,,False
545,545,0.024785503678832303,True,True,True,,False
550,550,0.007627962241762096,True,True,True,,False
555,555,0.013368476370773002,True,True,True,,False
560,560,0.03285824291116671,True,True,True,,False
565,565,0.022359057444701867,True,True,True,,False
570,570,0.012419771686732242,True,True,True,,False
575,575,0.01932216978636891,True,True,True,,False
580,580,0.020927519000179633,True,True,True,,False
585,585,0.04367491485308282,True,True,True,,False
590,590,0.023408430011698154,True,True,True,,False
595,595,0.018255681430427433,True,True,True,,False
600,600,0.022144521851243104,True,True,True,,False
605,605,0.018018908732542374,True,True,True,,False
610,610,0.02741741994517377,True,True,True,,False
615,615,0.014434190027874128,True,True,True,,False
620,620,0.03350423331739354,True,True,True,,False
625,625,0.014951408495593793,True,True,True,,False
630,630,0.018878121744170386,True,True,True,,False
635,635,0.013821253287741336,True,True,True,,False
640,640,0.012432914528375721,True,True,True,,False
645,645,0.020935315955292914,True,True,True,,False
650,650,0.017586290202690258,True,True,True,,False
655,655,0.008319205793015535,True,True,True,,False
660,660,0.0057924399210455835,True,True,True,,False
665,665,0.011469099779879496,True,True,True,,False
670,670,0.02712194336598096,True,True,True,,False
675,675,0.012416632982886332,True,True,True,,False
680,680,0.01204515686281329,True,True,True,,False
685,685,0.027779399050917853,True,True,True,,False
690,690,0.012470832193129713,True,True,True,,False
695,695,0.060356650059023596,True,True,True,,False
700,700,0.00916122422762942,True,True,True,,False
705,705,0.009064588345196939,True,True,True,,False
710,710,0.00616249634771352,True,True,True,,False
715,715,0.009650059073715385,True,True,True,,False
720,720,0.008509803446895548,True,True,True,,False
725,725,0.015470848666322673,True,True,True,,False
730,730,0.012157528700256834,True,True,True,,False
735,735,0.008513648988298504,True,True,True,,False
740,740,0.010528697251295713,True,True,True,,False
745,745,0.008290642826359287,True,True,True,,False
750,750,0.02799323272905026,True,True,True,,False
755,755,0.010121811386410962,True,True,True,,False
760,760,0.007640049807376133,True,True,True,,False
765,765,0.009499128379784259,True,True,True,,False
770,770,0.006224113844667766,True,True,True,,False
775,775,0.00996395277317935,True,True,True,,False
780,780,0.008759232236296606,True,True,True,,False
785,785,0.012586210361139003,True,True,True,,False
790,790,0.008210835624770532,True,True,True,,False
795,795,0.031047059616287946,True,True,True,,False
800,800,0.017227071937823708,True,True,True,,False
805,805,0.008925587636169963,True,True,True,,False
810,810,0.010388318280410772,True,True,True,,False
815,815,0.008983620139239106,True,True,True,,False
820,820,0.01565295800064333,True,True,True,,False
825,825,0.014268833167157397,True,True,True,,False
830,830,0.012958979075645175,True,True,True,,False
835,835,0.01294274067533469,True,True,True,,False
840,840,0.01969334725723922,True,True,True,,False
845,845,0.012989325582699001,True,True,True,,False
850,850,0.017512774034287776,True,True,True,,False
855,855,0.02979687247849636,True,True,True,,False
860,860,0.013112212385588986,True,True,True,,False
865,865,0.01916766928376855,True,True,True,,False
870,870,0.02512283869590966,True,True,True,,False
875,875,0.010920350811944101,True,True,True,,False
880,880,0.010188099869209594,True,True,True,,False
885,885,0.0408318480007007,True,True,True,,False
890,890,0.0114777924913721,True,True,True,,False
895,895,0.009165223875894368,True,True,True,,False
