event_id,origin_time,latitude,longitude,depth_km,magnitude,horizontal_distance_m,east_m,north_m,depth_difference_km,requested_start_utc,requested_end_utc,coverage_complete,coverage_segment_id,intersecting_file_count,source_files,source_files_exist,family_neighborhood_gate,nomination_status,family_label,waveform_access_status
75131437,2025-02-11T01:19:36.440Z,35.95067,-120.5,12.22,1.1,10405.74821507443,6978.1177032328205,-7719.162469811957,7.389,2025-02-11T01:19:26.440Z,2025-02-11T01:20:06.440Z,True,113,1,/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2025-02-07T091146Z/SAFOD-Zumberge-16mGL-500HzFs_2025-02-11T011907Z.h5,True,False,not_nominated,,EMBARGOED_UNTIL_NETWORK_MODEL_FROZEN
75131452,2025-02-11T01:35:47.970Z,36.01167,-120.5705,4.23,1.8,1132.7746513363704,637.6447289077995,-936.2625755664562,-0.601,2025-02-11T01:35:37.970Z,2025-02-11T01:36:17.970Z,True,113,2,/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2025-02-07T091146Z/SAFOD-Zumberge-16mGL-500HzFs_2025-02-11T013507Z.h5;/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2025-02-07T091146Z/SAFOD-Zumberge-16mGL-500HzFs_2025-02-11T013607Z.h5,True,False,not_nominated,,EMBARGOED_UNTIL_NETWORK_MODEL_FROZEN
75131552,2025-02-11T05:27:13.630Z,36.00933,-120.57017,3.93,0.8,1369.97627545868,667.3235385740505,-1196.4590633133441,-0.9010000000000002,2025-02-11T05:27:03.630Z,2025-02-11T05:27:43.630Z,True,113,2,/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2025-02-07T091146Z/SAFOD-Zumberge-16mGL-500HzFs_2025-02-11T052607Z.h5;/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2025-02-07T091146Z/SAFOD-Zumberge-16mGL-500HzFs_2025-02-11T052707Z.h5,True,False,not_nominated,,EMBARGOED_UNTIL_NETWORK_MODEL_FROZEN
75132537,2025-02-13T00:58:06.920Z,36.00834,-120.56866,3.88,0.4,1533.6442872132716,803.126576748475,-1306.5421927447196,-0.9510000000000005,2025-02-13T00:57:56.920Z,2025-02-13T00:58:36.920Z,True,113,2,/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2025-02-07T091146Z/SAFOD-Zumberge-16mGL-500HzFs_2025-02-13T005707Z.h5;/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2025-02-07T091146Z/SAFOD-Zumberge-16mGL-500HzFs_2025-02-13T005807Z.h5,True,False,not_nominated,,EMBARGOED_UNTIL_NETWORK_MODEL_FROZEN
75133272,2025-02-14T13:18:47.040Z,36.08183,-120.63267,6.18,0.5,8465.78604434133,-4953.663140792456,6865.18425361757,1.3489999999999993,2025-02-14T13:18:37.040Z,2025-02-14T13:19:17.040Z,True,113,2,/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2025-02-07T091146Z/SAFOD-Zumberge-16mGL-500HzFs_2025-02-14T131807Z.h5;/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2025-02-07T091146Z/SAFOD-Zumberge-16mGL-500HzFs_2025-02-14T131907Z.h5,True,False,not_nominated,,EMBARGOED_UNTIL_NETWORK_MODEL_FROZEN
75133802,2025-02-15T06:59:48.130Z,36.0795,-120.63184,5.98,0.4,8212.512092282697,-4879.01643768978,6606.099716674162,1.149,2025-02-15T06:59:38.130Z,2025-02-15T07:00:18.130Z,True,113,2,/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2025-02-07T091146Z/SAFOD-Zumberge-16mGL-500HzFs_2025-02-15T065907Z.h5;/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2025-02-07T091146Z/SAFOD-Zumberge-16mGL-500HzFs_2025-02-15T070007Z.h5,True,False,not_nominated,,EMBARGOED_UNTIL_NETWORK_MODEL_FROZEN
75134172,2025-02-15T20:15:22.400Z,36.03217,-120.60316,-0.61,0.8,2663.214546561339,-2299.6580702625934,1343.2365692207914,-5.441000000000001,2025-02-15T20:15:12.400Z,2025-02-15T20:15:52.400Z,True,113,1,/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2025-02-07T091146Z/SAFOD-Zumberge-16mGL-500HzFs_2025-02-15T201507Z.h5,True,False,not_nominated,,EMBARGOED_UNTIL_NETWORK_MODEL_FROZEN
75134807,2025-02-16T20:51:03.330Z,35.8265,-120.38383,5.57,0.6,27695.553683654474,17425.958063904643,-21526.255582409674,0.7389999999999999,2025-02-16T20:50:53.330Z,2025-02-16T20:51:33.330Z,True,113,2,/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2025-02-07T091146Z/SAFOD-Zumberge-16mGL-500HzFs_2025-02-16T205007Z.h5;/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2025-02-07T091146Z/SAFOD-Zumberge-16mGL-500HzFs_2025-02-16T205107Z.h5,True,False,not_nominated,,EMBARGOED_UNTIL_NETWORK_MODEL_FROZEN
75135232,2025-02-17T16:42:39.790Z,36.05233,-120.61716,3.76,1.9,5051.384458062065,-3558.7590864403123,3584.929386728489,-1.0710000000000006,2025-02-17T16:42:29.790Z,2025-02-17T16:43:09.790Z,True,113,2,/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2025-02-07T091146Z/SAFOD-Zumberge-16mGL-500HzFs_2025-02-17T164207Z.h5;/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2025-02-07T091146Z/SAFOD-Zumberge-16mGL-500HzFs_2025-02-17T164307Z.h5,True,False,not_nominated,,EMBARGOED_UNTIL_NETWORK_MODEL_FROZEN
75135467,2025-02-18T04:02:47.440Z,35.85683,-120.39133,4.46,0.2,24701.576344813086,16751.43966238128,-18153.708798926702,-0.37100000000000044,2025-02-18T04:02:37.440Z,2025-02-18T04:03:17.440Z,True,113,2,/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2025-02-07T091146Z/SAFOD-Zumberge-16mGL-500HzFs_2025-02-18T040207Z.h5;/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2025-02-07T091146Z/SAFOD-Zumberge-16mGL-500HzFs_2025-02-18T040307Z.h5,True,False,not_nominated,,EMBARGOED_UNTIL_NETWORK_MODEL_FROZEN
75135522,2025-02-18T07:44:25.320Z,35.98883,-120.54417,1.61,0.5,4595.241170525751,3005.653997191458,-3475.958208100592,-3.221,2025-02-18T07:44:15.320Z,2025-02-18T07:44:55.320Z,True,113,1,/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2025-02-07T091146Z/SAFOD-Zumberge-16mGL-500HzFs_2025-02-18T074407Z.h5,True,False,not_nominated,,EMBARGOED_UNTIL_NETWORK_MODEL_FROZEN
75136127,2025-02-19T14:45:10.190Z,35.992,-120.54583,2.13,-0.0,4232.594882663598,2856.360590987384,-3123.4698037606,-2.7010000000000005,2025-02-19T14:45:00.190Z,2025-02-19T14:45:40.190Z,True,113,2,/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2025-02-07T091146Z/SAFOD-Zumberge-16mGL-500HzFs_2025-02-19T144407Z.h5;/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2025-02-07T091146Z/SAFOD-Zumberge-16mGL-500HzFs_2025-02-19T144507Z.h5,True,False,not_nominated,,EMBARGOED_UNTIL_NETWORK_MODEL_FROZEN
75136427,2025-02-20T02:58:47.060Z,36.0635,-120.639,1.78,0.3,7335.037231621316,-5522.956671677913,4826.97843293704,-3.051,2025-02-20T02:58:37.060Z,2025-02-20T02:59:17.060Z,True,113,2,/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2025-02-07T091146Z/SAFOD-Zumberge-16mGL-500HzFs_2025-02-20T025807Z.h5;/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2025-02-07T091146Z/SAFOD-Zumberge-16mGL-500HzFs_2025-02-20T025907Z.h5,True,False,not_nominated,,EMBARGOED_UNTIL_NETWORK_MODEL_FROZEN
75136447,2025-02-20T05:43:00.540Z,36.00617,-120.5695,2.56,0.0,1710.3123089555345,727.5805157768149,-1547.8355168514372,-2.2710000000000004,2025-02-20T05:42:50.540Z,2025-02-20T05:43:30.540Z,True,113,2,/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2025-02-07T091146Z/SAFOD-Zumberge-16mGL-500HzFs_2025-02-20T054207Z.h5;/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2025-02-07T091146Z/SAFOD-Zumberge-16mGL-500HzFs_2025-02-20T054307Z.h5,True,False,not_nominated,,EMBARGOED_UNTIL_NETWORK_MODEL_FROZEN
75136836,2025-02-21T21:03:47.800Z,36.0015,-120.5635,1.35,0.8,2424.6143126239394,1267.19523699602,-2067.116541541734,-3.4810000000000003,2025-02-21T21:03:37.800Z,2025-02-21T21:04:17.800Z,True,113,2,/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2025-02-07T091146Z/SAFOD-Zumberge-16mGL-500HzFs_2025-02-21T210307Z.h5;/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2025-02-07T091146Z/SAFOD-Zumberge-16mGL-500HzFs_2025-02-21T210407Z.h5,True,False,not_nominated,,EMBARGOED_UNTIL_NETWORK_MODEL_FROZEN
75138537,2025-02-24T04:30:41.700Z,36.00083,-120.563,4.42,1.6,2511.6322394453655,1312.163130431167,-2141.6172452981464,-0.4110000000000005,2025-02-24T04:30:31.700Z,2025-02-24T04:31:11.700Z,True,113,2,/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2025-02-07T091146Z/SAFOD-Zumberge-16mGL-500HzFs_2025-02-24T043007Z.h5;/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2025-02-07T091146Z/SAFOD-Zumberge-16mGL-500HzFs_2025-02-24T043107Z.h5,True,False,not_nominated,,EMBARGOED_UNTIL_NETWORK_MODEL_FROZEN
75138926,2025-02-25T10:52:31.180Z,35.92883,-120.47717,3.9,0.6,13584.563984723081,9031.351717471729,-10147.66302211282,-0.9310000000000005,2025-02-25T10:52:21.180Z,2025-02-25T10:53:01.180Z,True,113,1,/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2025-02-07T091146Z/SAFOD-Zumberge-16mGL-500HzFs_2025-02-25T105207Z.h5,True,False,not_nominated,,EMBARGOED_UNTIL_NETWORK_MODEL_FROZEN
75138991,2025-02-25T12:23:42.200Z,36.00367,-120.57017,0.62,-0.0,1943.9524496395863,667.3235385740505,-1825.8232174350167,-4.211,2025-02-25T12:23:32.200Z,2025-02-25T12:24:12.200Z,True,113,2,/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2025-02-07T091146Z/SAFOD-Zumberge-16mGL-500HzFs_2025-02-25T122307Z.h5;/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2025-02-07T091146Z/SAFOD-Zumberge-16mGL-500HzFs_2025-02-25T122407Z.h5,True,False,not_nominated,,EMBARGOED_UNTIL_NETWORK_MODEL_FROZEN
75139121,2025-02-25T23:09:01.500Z,35.989,-120.5535,4.13,-0.0,4079.850725238839,2166.5531056951213,-3457.0550444612113,-0.7010000000000005,2025-02-25T23:08:51.500Z,2025-02-25T23:09:31.500Z,True,113,2,/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2025-02-07T091146Z/SAFOD-Zumberge-16mGL-500HzFs_2025-02-25T230807Z.h5;/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2025-02-07T091146Z/SAFOD-Zumberge-16mGL-500HzFs_2025-02-25T230907Z.h5,True,False,not_nominated,,EMBARGOED_UNTIL_NETWORK_MODEL_FROZEN
75139686,2025-02-27T01:16:17.830Z,36.087,-120.66534,5.64,0.5,10846.016440206173,-7891.8652978305545,7440.062818425689,0.8089999999999993,2025-02-27T01:16:07.830Z,2025-02-27T01:16:47.830Z,True,113,2,/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2025-02-07T091146Z/SAFOD-Zumberge-16mGL-500HzFs_2025-02-27T011507Z.h5;/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2025-02-07T091146Z/SAFOD-Zumberge-16mGL-500HzFs_2025-02-27T011607Z.h5,True,False,not_nominated,,EMBARGOED_UNTIL_NETWORK_MODEL_FROZEN
75139691,2025-02-27T01:17:35.120Z,36.092,-120.66933,6.53,0.7,11489.596496604168,-8250.709087441466,7996.038219592849,1.6989999999999998,2025-02-27T01:17:25.120Z,2025-02-27T01:18:05.120Z,True,113,1,/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2025-02-07T091146Z/SAFOD-Zumberge-16mGL-500HzFs_2025-02-27T011707Z.h5,True,False,not_nominated,,EMBARGOED_UNTIL_NETWORK_MODEL_FROZEN
75140226,2025-02-28T00:00:10.820Z,36.04367,-120.61517,3.12,1.1,4277.585576985424,-3379.7868705699875,2621.9799919062048,-1.7110000000000003,2025-02-28T00:00:00.820Z,2025-02-28T00:00:40.820Z,True,113,2,/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2025-02-07T091146Z/SAFOD-Zumberge-16mGL-500HzFs_2025-02-27T235907Z.h5;/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2025-02-07T091146Z/SAFOD-Zumberge-16mGL-500HzFs_2025-02-28T000007Z.h5,True,False,not_nominated,,EMBARGOED_UNTIL_NETWORK_MODEL_FROZEN
75141121,2025-03-01T19:33:38.110Z,36.00683,-120.5735,3.76,0.8,1519.6373215615142,367.83736829819696,-1474.4467638969234,-1.0710000000000006,2025-03-01T19:33:28.110Z,2025-03-01T19:34:08.110Z,True,113,2,/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2025-02-07T091146Z/SAFOD-Zumberge-16mGL-500HzFs_2025-03-01T193307Z.h5;/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2025-02-07T091146Z/SAFOD-Zumberge-16mGL-500HzFs_2025-03-01T193407Z.h5,True,False,not_nominated,,EMBARGOED_UNTIL_NETWORK_MODEL_FROZEN
75002738,2025-03-02T11:20:42.340Z,36.11483,-120.601,8.23,0.5,10742.949044169056,-2105.396770623373,10534.621901324295,3.399,2025-03-02T11:20:32.340Z,2025-03-02T11:21:12.340Z,True,113,2,/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2025-02-07T091146Z/SAFOD-Zumberge-16mGL-500HzFs_2025-03-02T112007Z.h5;/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2025-02-07T091146Z/SAFOD-Zumberge-16mGL-500HzFs_2025-03-02T112107Z.h5,True,False,not_nominated,,EMBARGOED_UNTIL_NETWORK_MODEL_FROZEN
75141556,2025-03-02T11:20:59.610Z,36.10633,-120.59717,7.78,0.8,9749.806851499998,-1760.9427069123724,9589.463719339494,2.949,2025-03-02T11:20:49.610Z,2025-03-02T11:21:29.610Z,True,113,2,/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2025-02-07T091146Z/SAFOD-Zumberge-16mGL-500HzFs_2025-03-02T112007Z.h5;/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2025-02-07T091146Z/SAFOD-Zumberge-16mGL-500HzFs_2025-03-02T112107Z.h5,True,False,not_nominated,,EMBARGOED_UNTIL_NETWORK_MODEL_FROZEN
75141576,2025-03-02T11:32:11.930Z,36.1225,-120.6065,8.37,0.9,11680.544227933742,-2600.0435984074315,11387.488166715993,3.538999999999999,2025-03-02T11:32:01.930Z,2025-03-02T11:32:41.930Z,True,113,2,/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2025-02-07T091146Z/SAFOD-Zumberge-16mGL-500HzFs_2025-03-02T113107Z.h5;/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2025-02-07T091146Z/SAFOD-Zumberge-16mGL-500HzFs_2025-03-02T113207Z.h5,True,False,not_nominated,,EMBARGOED_UNTIL_NETWORK_MODEL_FROZEN
75141581,2025-03-02T11:38:33.080Z,36.10333,-120.6095,7.3,1.0,9690.579494452406,-2869.850959017034,9255.878478638882,2.4689999999999994,2025-03-02T11:38:23.080Z,2025-03-02T11:39:03.080Z,True,113,1,/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2025-02-07T091146Z/SAFOD-Zumberge-16mGL-500HzFs_2025-03-02T113807Z.h5,True,False,not_nominated,,EMBARGOED_UNTIL_NETWORK_MODEL_FROZEN
75141616,2025-03-02T12:50:49.940Z,36.11983,-120.6035,7.43,1.0,11332.755598264459,-2330.2362377978284,11090.597302492244,2.5989999999999993,2025-03-02T12:50:39.940Z,2025-03-02T12:51:19.940Z,True,113,2,/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2025-02-07T091146Z/SAFOD-Zumberge-16mGL-500HzFs_2025-03-02T125007Z.h5;/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2025-02-07T091146Z/SAFOD-Zumberge-16mGL-500HzFs_2025-03-02T125107Z.h5,True,False,not_nominated,,EMBARGOED_UNTIL_NETWORK_MODEL_FROZEN
75141626,2025-03-02T13:22:54.270Z,36.08817,-120.617,7.95,1.6,8358.821249020977,-3544.369360541679,7570.1610622983435,3.1189999999999998,2025-03-02T13:22:44.270Z,2025-03-02T13:23:24.270Z,True,113,2,/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2025-02-07T091146Z/SAFOD-Zumberge-16mGL-500HzFs_2025-03-02T132207Z.h5;/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2025-02-07T091146Z/SAFOD-Zumberge-16mGL-500HzFs_2025-03-02T132307Z.h5,True,False,not_nominated,,EMBARGOED_UNTIL_NETWORK_MODEL_FROZEN
75141641,2025-03-02T13:56:41.780Z,36.10883,-120.59717,8.83,0.7,10023.348579270789,-1760.9427069123724,9867.451419923073,3.9989999999999997,2025-03-02T13:56:31.780Z,2025-03-02T13:57:11.780Z,True,113,2,/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2025-02-07T091146Z/SAFOD-Zumberge-16mGL-500HzFs_2025-03-02T135607Z.h5;/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2025-02-07T091146Z/SAFOD-Zumberge-16mGL-500HzFs_2025-03-02T135707Z.h5,True,False,not_nominated,,EMBARGOED_UNTIL_NETWORK_MODEL_FROZEN
75141766,2025-03-02T18:58:01.050Z,36.067,-120.627,8.75,0.4,6852.375463717915,-4443.727229239502,5216.161213754684,3.9189999999999996,2025-03-02T18:57:51.050Z,2025-03-02T18:58:31.050Z,True,113,2,/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2025-02-07T091146Z/SAFOD-Zumberge-16mGL-500HzFs_2025-03-02T185707Z.h5;/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2025-02-07T091146Z/SAFOD-Zumberge-16mGL-500HzFs_2025-03-02T185807Z.h5,True,False,not_nominated,,EMBARGOED_UNTIL_NETWORK_MODEL_FROZEN
75141781,2025-03-02T19:10:05.320Z,36.128,-120.60867,9.01,0.5,12320.334179956788,-2795.204255915636,11999.061108000185,4.178999999999999,2025-03-02T19:09:55.320Z,2025-03-02T19:10:35.320Z,True,113,2,/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2025-02-07T091146Z/SAFOD-Zumberge-16mGL-500HzFs_2025-03-02T190907Z.h5;/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2025-02-07T091146Z/SAFOD-Zumberge-16mGL-500HzFs_2025-03-02T191007Z.h5,True,False,not_nominated,,EMBARGOED_UNTIL_NETWORK_MODEL_FROZEN
75141791,2025-03-02T19:24:54.710Z,36.13033,-120.61234,8.4,0.7,12650.274243494156,-3125.2685937280025,12258.145644944385,3.569,2025-03-02T19:24:44.710Z,2025-03-02T19:25:24.710Z,True,113,2,/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2025-02-07T091146Z/SAFOD-Zumberge-16mGL-500HzFs_2025-03-02T192407Z.h5;/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2025-02-07T091146Z/SAFOD-Zumberge-16mGL-500HzFs_2025-03-02T192507Z.h5,True,False,not_nominated,,EMBARGOED_UNTIL_NETWORK_MODEL_FROZEN
75141921,2025-03-03T03:39:05.740Z,36.09133,-120.61266,7.13,0.4,8526.357703515256,-3154.048045526548,7921.537515836436,2.2989999999999995,2025-03-03T03:38:55.740Z,2025-03-03T03:39:35.740Z,True,113,2,/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2025-02-07T091146Z/SAFOD-Zumberge-16mGL-500HzFs_2025-03-03T033807Z.h5;/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2025-02-07T091146Z/SAFOD-Zumberge-16mGL-500HzFs_2025-03-03T033907Z.h5,True,False,not_nominated,,EMBARGOED_UNTIL_NETWORK_MODEL_FROZEN
75142136,2025-03-03T15:15:17.900Z,36.11533,-120.59834,8.11,1.2,10753.38687323101,-1866.1675775490053,10590.219441441328,3.278999999999999,2025-03-03T15:15:07.900Z,2025-03-03T15:15:47.900Z,True,113,2,/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2025-02-07T091146Z/SAFOD-Zumberge-16mGL-500HzFs_2025-03-03T151407Z.h5;/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2025-02-07T091146Z/SAFOD-Zumberge-16mGL-500HzFs_2025-03-03T151507Z.h5,True,False,not_nominated,,EMBARGOED_UNTIL_NETWORK_MODEL_FROZEN
75142141,2025-03-03T15:37:08.260Z,36.11,-120.59566,7.54,0.7,10128.774764155016,-1625.139668737948,9997.549663796515,2.7089999999999996,2025-03-03T15:36:58.260Z,2025-03-03T15:37:38.260Z,True,113,2,/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2025-02-07T091146Z/SAFOD-Zumberge-16mGL-500HzFs_2025-03-03T153607Z.h5;/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2025-02-07T091146Z/SAFOD-Zumberge-16mGL-500HzFs_2025-03-03T153707Z.h5,True,False,not_nominated,,EMBARGOED_UNTIL_NETWORK_MODEL_FROZEN
75142161,2025-03-03T16:20:25.570Z,36.12033,-120.61183,8.58,0.5,11563.752509334137,-3079.4013424238715,11146.194842609277,3.7489999999999997,2025-03-03T16:20:15.570Z,2025-03-03T16:20:55.570Z,True,113,1,/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2025-02-07T091146Z/SAFOD-Zumberge-16mGL-500HzFs_2025-03-03T162007Z.h5,True,False,not_nominated,,EMBARGOED_UNTIL_NETWORK_MODEL_FROZEN
75142196,2025-03-03T17:00:08.030Z,36.10534,-120.597,8.52,0.9,9638.773933458588,-1745.6536231434766,9479.380589908118,3.688999999999999,2025-03-03T16:59:58.030Z,2025-03-03T17:00:38.030Z,True,113,2,/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2025-02-07T091146Z/SAFOD-Zumberge-16mGL-500HzFs_2025-03-03T165907Z.h5;/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2025-02-07T091146Z/SAFOD-Zumberge-16mGL-500HzFs_2025-03-03T170007Z.h5,True,False,not_nominated,,EMBARGOED_UNTIL_NETWORK_MODEL_FROZEN
75142211,2025-03-03T17:32:27.340Z,36.08717,-120.61667,6.15,0.7,8245.557785256737,-3514.69055087415,7458.96598206507,1.319,2025-03-03T17:32:17.340Z,2025-03-03T17:32:57.340Z,True,113,1,/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2025-02-07T091146Z/SAFOD-Zumberge-16mGL-500HzFs_2025-03-03T173207Z.h5,True,False,not_nominated,,EMBARGOED_UNTIL_NETWORK_MODEL_FROZEN
75142271,2025-03-03T18:30:37.960Z,35.99166,-120.55367,11.51,0.1,3823.8205591683936,2151.2640219275036,-3161.2761310393603,6.678999999999999,2025-03-03T18:30:27.960Z,2025-03-03T18:31:07.960Z,True,113,1,/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2025-02-07T091146Z/SAFOD-Zumberge-16mGL-500HzFs_2025-03-03T183007Z.h5,True,False,not_nominated,,EMBARGOED_UNTIL_NETWORK_MODEL_FROZEN
75142281,2025-03-03T19:26:40.570Z,36.082,-120.6145,5.91,0.9,7642.639483935177,-3319.529893367223,6884.0874172577405,1.0789999999999997,2025-03-03T19:26:30.570Z,2025-03-03T19:27:10.570Z,True,113,2,/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2025-02-07T091146Z/SAFOD-Zumberge-16mGL-500HzFs_2025-03-03T192607Z.h5;/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2025-02-07T091146Z/SAFOD-Zumberge-16mGL-500HzFs_2025-03-03T192707Z.h5,True,False,not_nominated,,EMBARGOED_UNTIL_NETWORK_MODEL_FROZEN
75142371,2025-03-03T23:42:02.810Z,36.10433,-120.59933,8.22,1.1,9568.954476041376,-1955.2040065503147,9367.073558872156,3.3890000000000002,2025-03-03T23:41:52.810Z,2025-03-03T23:42:32.810Z,True,113,2,/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2025-02-07T091146Z/SAFOD-Zumberge-16mGL-500HzFs_2025-03-03T234107Z.h5;/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2025-02-07T091146Z/SAFOD-Zumberge-16mGL-500HzFs_2025-03-03T234207Z.h5,True,False,not_nominated,,EMBARGOED_UNTIL_NETWORK_MODEL_FROZEN
