selection_index,interval_id,interval_file_index,path,manifest_start_utc,manifest_end_utc,sample_rate_hz,channel_count,gauge_length_m,file_exists,size_bytes,selection_basis,network_candidate_time_fields_read,catalog_event_time_fields_read,family_label_fields_read,hdf5_file_opened,hdf5_header_opened,hdf5_dataset_opened
383,heldout_07,15,/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2024-11-20T202704Z/SAFOD-Zumberge-16mGL-500HzFs_2025-01-27T014706Z.h5,2025-01-27T01:47:06.083Z,2025-01-27T01:48:06.081Z,500.0,900,16.335237503051758,True,35696889,interval_and_manifest_acquisition_metadata_only,0,0,0,False,False,False
384,heldout_07,16,/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2024-11-20T202704Z/SAFOD-Zumberge-16mGL-500HzFs_2025-01-27T014806Z.h5,2025-01-27T01:48:06.083Z,2025-01-27T01:49:06.081Z,500.0,900,16.335237503051758,True,35592053,interval_and_manifest_acquisition_metadata_only,0,0,0,False,False,False
385,heldout_07,17,/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2024-11-20T202704Z/SAFOD-Zumberge-16mGL-500HzFs_2025-01-27T014906Z.h5,2025-01-27T01:49:06.083Z,2025-01-27T01:50:06.081Z,500.0,900,16.335237503051758,True,35656046,interval_and_manifest_acquisition_metadata_only,0,0,0,False,False,False
386,heldout_07,18,/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2024-11-20T202704Z/SAFOD-Zumberge-16mGL-500HzFs_2025-01-27T015006Z.h5,2025-01-27T01:50:06.083Z,2025-01-27T01:51:06.081Z,500.0,900,16.335237503051758,True,35350130,interval_and_manifest_acquisition_metadata_only,0,0,0,False,False,False
387,heldout_07,19,/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2024-11-20T202704Z/SAFOD-Zumberge-16mGL-500HzFs_2025-01-27T015106Z.h5,2025-01-27T01:51:06.083Z,2025-01-27T01:52:06.081Z,500.0,900,16.335237503051758,True,35223562,interval_and_manifest_acquisition_metadata_only,0,0,0,False,False,False
388,heldout_07,20,/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2024-11-20T202704Z/SAFOD-Zumberge-16mGL-500HzFs_2025-01-27T015206Z.h5,2025-01-27T01:52:06.083Z,2025-01-27T01:53:06.081Z,500.0,900,16.335237503051758,True,35282466,interval_and_manifest_acquisition_metadata_only,0,0,0,False,False,False
389,heldout_07,21,/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2024-11-20T202704Z/SAFOD-Zumberge-16mGL-500HzFs_2025-01-27T015306Z.h5,2025-01-27T01:53:06.083Z,2025-01-27T01:54:06.081Z,500.0,900,16.335237503051758,True,35238766,interval_and_manifest_acquisition_metadata_only,0,0,0,False,False,False
390,heldout_07,22,/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2024-11-20T202704Z/SAFOD-Zumberge-16mGL-500HzFs_2025-01-27T015406Z.h5,2025-01-27T01:54:06.083Z,2025-01-27T01:55:06.081Z,500.0,900,16.335237503051758,True,35025617,interval_and_manifest_acquisition_metadata_only,0,0,0,False,False,False
391,heldout_07,23,/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2024-11-20T202704Z/SAFOD-Zumberge-16mGL-500HzFs_2025-01-27T015506Z.h5,2025-01-27T01:55:06.083Z,2025-01-27T01:56:06.081Z,500.0,900,16.335237503051758,True,35216021,interval_and_manifest_acquisition_metadata_only,0,0,0,False,False,False
392,heldout_07,24,/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2024-11-20T202704Z/SAFOD-Zumberge-16mGL-500HzFs_2025-01-27T015606Z.h5,2025-01-27T01:56:06.083Z,2025-01-27T01:57:06.081Z,500.0,900,16.335237503051758,True,35406958,interval_and_manifest_acquisition_metadata_only,0,0,0,False,False,False
393,heldout_07,25,/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2024-11-20T202704Z/SAFOD-Zumberge-16mGL-500HzFs_2025-01-27T015706Z.h5,2025-01-27T01:57:06.083Z,2025-01-27T01:58:06.081Z,500.0,900,16.335237503051758,True,35441246,interval_and_manifest_acquisition_metadata_only,0,0,0,False,False,False
394,heldout_07,26,/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2024-11-20T202704Z/SAFOD-Zumberge-16mGL-500HzFs_2025-01-27T015806Z.h5,2025-01-27T01:58:06.083Z,2025-01-27T01:59:06.081Z,500.0,900,16.335237503051758,True,35438696,interval_and_manifest_acquisition_metadata_only,0,0,0,False,False,False
395,heldout_07,27,/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2024-11-20T202704Z/SAFOD-Zumberge-16mGL-500HzFs_2025-01-27T015906Z.h5,2025-01-27T01:59:06.083Z,2025-01-27T02:00:06.081Z,500.0,900,16.335237503051758,True,35374044,interval_and_manifest_acquisition_metadata_only,0,0,0,False,False,False
396,heldout_07,28,/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2024-11-20T202704Z/SAFOD-Zumberge-16mGL-500HzFs_2025-01-27T020006Z.h5,2025-01-27T02:00:06.083Z,2025-01-27T02:01:06.081Z,500.0,900,16.335237503051758,True,35585316,interval_and_manifest_acquisition_metadata_only,0,0,0,False,False,False
397,heldout_07,29,/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2024-11-20T202704Z/SAFOD-Zumberge-16mGL-500HzFs_2025-01-27T020106Z.h5,2025-01-27T02:01:06.083Z,2025-01-27T02:02:06.081Z,500.0,900,16.335237503051758,True,35615091,interval_and_manifest_acquisition_metadata_only,0,0,0,False,False,False
398,heldout_07,30,/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2024-11-20T202704Z/SAFOD-Zumberge-16mGL-500HzFs_2025-01-27T020206Z.h5,2025-01-27T02:02:06.083Z,2025-01-27T02:03:06.081Z,500.0,900,16.335237503051758,True,35689188,interval_and_manifest_acquisition_metadata_only,0,0,0,False,False,False
399,heldout_07,31,/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2024-11-20T202704Z/SAFOD-Zumberge-16mGL-500HzFs_2025-01-27T020306Z.h5,2025-01-27T02:03:06.083Z,2025-01-27T02:04:06.081Z,500.0,900,16.335237503051758,True,35727831,interval_and_manifest_acquisition_metadata_only,0,0,0,False,False,False
400,heldout_07,32,/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2024-11-20T202704Z/SAFOD-Zumberge-16mGL-500HzFs_2025-01-27T020406Z.h5,2025-01-27T02:04:06.083Z,2025-01-27T02:05:06.081Z,500.0,900,16.335237503051758,True,36259413,interval_and_manifest_acquisition_metadata_only,0,0,0,False,False,False
401,heldout_07,33,/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2024-11-20T202704Z/SAFOD-Zumberge-16mGL-500HzFs_2025-01-27T020506Z.h5,2025-01-27T02:05:06.083Z,2025-01-27T02:06:06.081Z,500.0,900,16.335237503051758,True,36381356,interval_and_manifest_acquisition_metadata_only,0,0,0,False,False,False
402,heldout_07,34,/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2024-11-20T202704Z/SAFOD-Zumberge-16mGL-500HzFs_2025-01-27T020606Z.h5,2025-01-27T02:06:06.083Z,2025-01-27T02:07:06.081Z,500.0,900,16.335237503051758,True,36158917,interval_and_manifest_acquisition_metadata_only,0,0,0,False,False,False
403,heldout_07,35,/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2024-11-20T202704Z/SAFOD-Zumberge-16mGL-500HzFs_2025-01-27T020706Z.h5,2025-01-27T02:07:06.083Z,2025-01-27T02:08:06.081Z,500.0,900,16.335237503051758,True,35801643,interval_and_manifest_acquisition_metadata_only,0,0,0,False,False,False
404,heldout_07,36,/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2024-11-20T202704Z/SAFOD-Zumberge-16mGL-500HzFs_2025-01-27T020806Z.h5,2025-01-27T02:08:06.083Z,2025-01-27T02:09:06.081Z,500.0,900,16.335237503051758,True,35860356,interval_and_manifest_acquisition_metadata_only,0,0,0,False,False,False
405,heldout_07,37,/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2024-11-20T202704Z/SAFOD-Zumberge-16mGL-500HzFs_2025-01-27T020906Z.h5,2025-01-27T02:09:06.083Z,2025-01-27T02:10:06.081Z,500.0,900,16.335237503051758,True,35896631,interval_and_manifest_acquisition_metadata_only,0,0,0,False,False,False
406,heldout_07,38,/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2024-11-20T202704Z/SAFOD-Zumberge-16mGL-500HzFs_2025-01-27T021006Z.h5,2025-01-27T02:10:06.083Z,2025-01-27T02:11:06.081Z,500.0,900,16.335237503051758,True,36125221,interval_and_manifest_acquisition_metadata_only,0,0,0,False,False,False
407,heldout_07,39,/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2024-11-20T202704Z/SAFOD-Zumberge-16mGL-500HzFs_2025-01-27T021106Z.h5,2025-01-27T02:11:06.083Z,2025-01-27T02:12:06.081Z,500.0,900,16.335237503051758,True,35836557,interval_and_manifest_acquisition_metadata_only,0,0,0,False,False,False
408,heldout_07,40,/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2024-11-20T202704Z/SAFOD-Zumberge-16mGL-500HzFs_2025-01-27T021206Z.h5,2025-01-27T02:12:06.083Z,2025-01-27T02:13:06.081Z,500.0,900,16.335237503051758,True,35452279,interval_and_manifest_acquisition_metadata_only,0,0,0,False,False,False
409,heldout_07,41,/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2024-11-20T202704Z/SAFOD-Zumberge-16mGL-500HzFs_2025-01-27T021306Z.h5,2025-01-27T02:13:06.083Z,2025-01-27T02:14:06.081Z,500.0,900,16.335237503051758,True,35432306,interval_and_manifest_acquisition_metadata_only,0,0,0,False,False,False
410,heldout_07,42,/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2024-11-20T202704Z/SAFOD-Zumberge-16mGL-500HzFs_2025-01-27T021406Z.h5,2025-01-27T02:14:06.083Z,2025-01-27T02:15:06.081Z,500.0,900,16.335237503051758,True,35321616,interval_and_manifest_acquisition_metadata_only,0,0,0,False,False,False
411,heldout_07,43,/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2024-11-20T202704Z/SAFOD-Zumberge-16mGL-500HzFs_2025-01-27T021506Z.h5,2025-01-27T02:15:06.083Z,2025-01-27T02:16:06.081Z,500.0,900,16.335237503051758,True,35268789,interval_and_manifest_acquisition_metadata_only,0,0,0,False,False,False
412,heldout_07,44,/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2024-11-20T202704Z/SAFOD-Zumberge-16mGL-500HzFs_2025-01-27T021606Z.h5,2025-01-27T02:16:06.083Z,2025-01-27T02:17:06.081Z,500.0,900,16.335237503051758,True,35184591,interval_and_manifest_acquisition_metadata_only,0,0,0,False,False,False
413,heldout_07,45,/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2024-11-20T202704Z/SAFOD-Zumberge-16mGL-500HzFs_2025-01-27T021706Z.h5,2025-01-27T02:17:06.083Z,2025-01-27T02:18:06.081Z,500.0,900,16.335237503051758,True,35298611,interval_and_manifest_acquisition_metadata_only,0,0,0,False,False,False
414,heldout_07,46,/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2024-11-20T202704Z/SAFOD-Zumberge-16mGL-500HzFs_2025-01-27T021806Z.h5,2025-01-27T02:18:06.083Z,2025-01-27T02:19:06.081Z,500.0,900,16.335237503051758,True,34996807,interval_and_manifest_acquisition_metadata_only,0,0,0,False,False,False
415,heldout_07,47,/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2024-11-20T202704Z/SAFOD-Zumberge-16mGL-500HzFs_2025-01-27T021906Z.h5,2025-01-27T02:19:06.083Z,2025-01-27T02:20:06.081Z,500.0,900,16.335237503051758,True,34864837,interval_and_manifest_acquisition_metadata_only,0,0,0,False,False,False
416,heldout_07,48,/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2024-11-20T202704Z/SAFOD-Zumberge-16mGL-500HzFs_2025-01-27T022006Z.h5,2025-01-27T02:20:06.083Z,2025-01-27T02:21:06.081Z,500.0,900,16.335237503051758,True,34948942,interval_and_manifest_acquisition_metadata_only,0,0,0,False,False,False
417,heldout_07,49,/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2024-11-20T202704Z/SAFOD-Zumberge-16mGL-500HzFs_2025-01-27T022106Z.h5,2025-01-27T02:21:06.083Z,2025-01-27T02:22:06.081Z,500.0,900,16.335237503051758,True,35025974,interval_and_manifest_acquisition_metadata_only,0,0,0,False,False,False
418,heldout_07,50,/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2024-11-20T202704Z/SAFOD-Zumberge-16mGL-500HzFs_2025-01-27T022206Z.h5,2025-01-27T02:22:06.083Z,2025-01-27T02:23:06.081Z,500.0,900,16.335237503051758,True,35085149,interval_and_manifest_acquisition_metadata_only,0,0,0,False,False,False
419,heldout_07,51,/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2024-11-20T202704Z/SAFOD-Zumberge-16mGL-500HzFs_2025-01-27T022306Z.h5,2025-01-27T02:23:06.083Z,2025-01-27T02:24:06.081Z,500.0,900,16.335237503051758,True,35047897,interval_and_manifest_acquisition_metadata_only,0,0,0,False,False,False
420,heldout_07,52,/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2024-11-20T202704Z/SAFOD-Zumberge-16mGL-500HzFs_2025-01-27T022406Z.h5,2025-01-27T02:24:06.083Z,2025-01-27T02:25:06.081Z,500.0,900,16.335237503051758,True,35085831,interval_and_manifest_acquisition_metadata_only,0,0,0,False,False,False
421,heldout_07,53,/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2024-11-20T202704Z/SAFOD-Zumberge-16mGL-500HzFs_2025-01-27T022506Z.h5,2025-01-27T02:25:06.083Z,2025-01-27T02:26:06.081Z,500.0,900,16.335237503051758,True,35265072,interval_and_manifest_acquisition_metadata_only,0,0,0,False,False,False
422,heldout_07,54,/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2024-11-20T202704Z/SAFOD-Zumberge-16mGL-500HzFs_2025-01-27T022606Z.h5,2025-01-27T02:26:06.083Z,2025-01-27T02:27:06.081Z,500.0,900,16.335237503051758,True,35955659,interval_and_manifest_acquisition_metadata_only,0,0,0,False,False,False
423,heldout_07,55,/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2024-11-20T202704Z/SAFOD-Zumberge-16mGL-500HzFs_2025-01-27T022706Z.h5,2025-01-27T02:27:06.083Z,2025-01-27T02:28:06.081Z,500.0,900,16.335237503051758,True,35519126,interval_and_manifest_acquisition_metadata_only,0,0,0,False,False,False
424,heldout_07,56,/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2024-11-20T202704Z/SAFOD-Zumberge-16mGL-500HzFs_2025-01-27T022806Z.h5,2025-01-27T02:28:06.083Z,2025-01-27T02:29:06.081Z,500.0,900,16.335237503051758,True,35154390,interval_and_manifest_acquisition_metadata_only,0,0,0,False,False,False
425,heldout_07,57,/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2024-11-20T202704Z/SAFOD-Zumberge-16mGL-500HzFs_2025-01-27T022906Z.h5,2025-01-27T02:29:06.083Z,2025-01-27T02:30:06.081Z,500.0,900,16.335237503051758,True,35099691,interval_and_manifest_acquisition_metadata_only,0,0,0,False,False,False
426,heldout_07,58,/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2024-11-20T202704Z/SAFOD-Zumberge-16mGL-500HzFs_2025-01-27T023006Z.h5,2025-01-27T02:30:06.083Z,2025-01-27T02:31:06.081Z,500.0,900,16.335237503051758,True,35429611,interval_and_manifest_acquisition_metadata_only,0,0,0,False,False,False
427,heldout_07,59,/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2024-11-20T202704Z/SAFOD-Zumberge-16mGL-500HzFs_2025-01-27T023106Z.h5,2025-01-27T02:31:06.083Z,2025-01-27T02:32:06.081Z,500.0,900,16.335237503051758,True,35209603,interval_and_manifest_acquisition_metadata_only,0,0,0,False,False,False
428,heldout_07,60,/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2024-11-20T202704Z/SAFOD-Zumberge-16mGL-500HzFs_2025-01-27T023206Z.h5,2025-01-27T02:32:06.083Z,2025-01-27T02:33:06.081Z,500.0,900,16.335237503051758,True,35075277,interval_and_manifest_acquisition_metadata_only,0,0,0,False,False,False
429,heldout_07,61,/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2024-11-20T202704Z/SAFOD-Zumberge-16mGL-500HzFs_2025-01-27T023306Z.h5,2025-01-27T02:33:06.083Z,2025-01-27T02:34:06.081Z,500.0,900,16.335237503051758,True,35077047,interval_and_manifest_acquisition_metadata_only,0,0,0,False,False,False
430,heldout_08,1,/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2025-02-07T091146Z/SAFOD-Zumberge-16mGL-500HzFs_2025-02-18T072007Z.h5,2025-02-18T07:20:07.969Z,2025-02-18T07:21:07.967Z,500.0,900,16.335237503051758,True,36110365,interval_and_manifest_acquisition_metadata_only,0,0,0,False,False,False
431,heldout_08,2,/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2025-02-07T091146Z/SAFOD-Zumberge-16mGL-500HzFs_2025-02-18T072107Z.h5,2025-02-18T07:21:07.969Z,2025-02-18T07:22:07.967Z,500.0,900,16.335237503051758,True,36329672,interval_and_manifest_acquisition_metadata_only,0,0,0,False,False,False
432,heldout_08,3,/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2025-02-07T091146Z/SAFOD-Zumberge-16mGL-500HzFs_2025-02-18T072207Z.h5,2025-02-18T07:22:07.969Z,2025-02-18T07:23:07.967Z,500.0,900,16.335237503051758,True,36549636,interval_and_manifest_acquisition_metadata_only,0,0,0,False,False,False
433,heldout_08,4,/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2025-02-07T091146Z/SAFOD-Zumberge-16mGL-500HzFs_2025-02-18T072307Z.h5,2025-02-18T07:23:07.969Z,2025-02-18T07:24:07.967Z,500.0,900,16.335237503051758,True,36838388,interval_and_manifest_acquisition_metadata_only,0,0,0,False,False,False
434,heldout_08,5,/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2025-02-07T091146Z/SAFOD-Zumberge-16mGL-500HzFs_2025-02-18T072407Z.h5,2025-02-18T07:24:07.969Z,2025-02-18T07:25:07.967Z,500.0,900,16.335237503051758,True,36744225,interval_and_manifest_acquisition_metadata_only,0,0,0,False,False,False
435,heldout_08,6,/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2025-02-07T091146Z/SAFOD-Zumberge-16mGL-500HzFs_2025-02-18T072507Z.h5,2025-02-18T07:25:07.969Z,2025-02-18T07:26:07.967Z,500.0,900,16.335237503051758,True,36761139,interval_and_manifest_acquisition_metadata_only,0,0,0,False,False,False
436,heldout_08,7,/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2025-02-07T091146Z/SAFOD-Zumberge-16mGL-500HzFs_2025-02-18T072607Z.h5,2025-02-18T07:26:07.969Z,2025-02-18T07:27:07.967Z,500.0,900,16.335237503051758,True,36603873,interval_and_manifest_acquisition_metadata_only,0,0,0,False,False,False
437,heldout_08,8,/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2025-02-07T091146Z/SAFOD-Zumberge-16mGL-500HzFs_2025-02-18T072707Z.h5,2025-02-18T07:27:07.969Z,2025-02-18T07:28:07.967Z,500.0,900,16.335237503051758,True,36521993,interval_and_manifest_acquisition_metadata_only,0,0,0,False,False,False
438,heldout_08,9,/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2025-02-07T091146Z/SAFOD-Zumberge-16mGL-500HzFs_2025-02-18T072807Z.h5,2025-02-18T07:28:07.969Z,2025-02-18T07:29:07.967Z,500.0,900,16.335237503051758,True,36485303,interval_and_manifest_acquisition_metadata_only,0,0,0,False,False,False
439,heldout_08,10,/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2025-02-07T091146Z/SAFOD-Zumberge-16mGL-500HzFs_2025-02-18T072907Z.h5,2025-02-18T07:29:07.969Z,2025-02-18T07:30:07.967Z,500.0,900,16.335237503051758,True,36559799,interval_and_manifest_acquisition_metadata_only,0,0,0,False,False,False
440,heldout_08,11,/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2025-02-07T091146Z/SAFOD-Zumberge-16mGL-500HzFs_2025-02-18T073007Z.h5,2025-02-18T07:30:07.969Z,2025-02-18T07:31:07.967Z,500.0,900,16.335237503051758,True,36652486,interval_and_manifest_acquisition_metadata_only,0,0,0,False,False,False
441,heldout_08,12,/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2025-02-07T091146Z/SAFOD-Zumberge-16mGL-500HzFs_2025-02-18T073107Z.h5,2025-02-18T07:31:07.969Z,2025-02-18T07:32:07.967Z,500.0,900,16.335237503051758,True,36770405,interval_and_manifest_acquisition_metadata_only,0,0,0,False,False,False
442,heldout_08,13,/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2025-02-07T091146Z/SAFOD-Zumberge-16mGL-500HzFs_2025-02-18T073207Z.h5,2025-02-18T07:32:07.969Z,2025-02-18T07:33:07.967Z,500.0,900,16.335237503051758,True,36621837,interval_and_manifest_acquisition_metadata_only,0,0,0,False,False,False
443,heldout_08,14,/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2025-02-07T091146Z/SAFOD-Zumberge-16mGL-500HzFs_2025-02-18T073307Z.h5,2025-02-18T07:33:07.969Z,2025-02-18T07:34:07.967Z,500.0,900,16.335237503051758,True,36705926,interval_and_manifest_acquisition_metadata_only,0,0,0,False,False,False
444,heldout_08,15,/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2025-02-07T091146Z/SAFOD-Zumberge-16mGL-500HzFs_2025-02-18T073407Z.h5,2025-02-18T07:34:07.969Z,2025-02-18T07:35:07.967Z,500.0,900,16.335237503051758,True,36612546,interval_and_manifest_acquisition_metadata_only,0,0,0,False,False,False
445,heldout_08,16,/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2025-02-07T091146Z/SAFOD-Zumberge-16mGL-500HzFs_2025-02-18T073507Z.h5,2025-02-18T07:35:07.969Z,2025-02-18T07:36:07.967Z,500.0,900,16.335237503051758,True,36580215,interval_and_manifest_acquisition_metadata_only,0,0,0,False,False,False
446,heldout_08,17,/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2025-02-07T091146Z/SAFOD-Zumberge-16mGL-500HzFs_2025-02-18T073607Z.h5,2025-02-18T07:36:07.969Z,2025-02-18T07:37:07.967Z,500.0,900,16.335237503051758,True,36741526,interval_and_manifest_acquisition_metadata_only,0,0,0,False,False,False
447,heldout_08,18,/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2025-02-07T091146Z/SAFOD-Zumberge-16mGL-500HzFs_2025-02-18T073707Z.h5,2025-02-18T07:37:07.969Z,2025-02-18T07:38:07.967Z,500.0,900,16.335237503051758,True,36721074,interval_and_manifest_acquisition_metadata_only,0,0,0,False,False,False
448,heldout_08,19,/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2025-02-07T091146Z/SAFOD-Zumberge-16mGL-500HzFs_2025-02-18T073807Z.h5,2025-02-18T07:38:07.969Z,2025-02-18T07:39:07.967Z,500.0,900,16.335237503051758,True,36837852,interval_and_manifest_acquisition_metadata_only,0,0,0,False,False,False
449,heldout_08,20,/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2025-02-07T091146Z/SAFOD-Zumberge-16mGL-500HzFs_2025-02-18T073907Z.h5,2025-02-18T07:39:07.969Z,2025-02-18T07:40:07.967Z,500.0,900,16.335237503051758,True,37193275,interval_and_manifest_acquisition_metadata_only,0,0,0,False,False,False
450,heldout_08,21,/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2025-02-07T091146Z/SAFOD-Zumberge-16mGL-500HzFs_2025-02-18T074007Z.h5,2025-02-18T07:40:07.969Z,2025-02-18T07:41:07.967Z,500.0,900,16.335237503051758,True,37415310,interval_and_manifest_acquisition_metadata_only,0,0,0,False,False,False
451,heldout_08,22,/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2025-02-07T091146Z/SAFOD-Zumberge-16mGL-500HzFs_2025-02-18T074107Z.h5,2025-02-18T07:41:07.969Z,2025-02-18T07:42:07.967Z,500.0,900,16.335237503051758,True,36870846,interval_and_manifest_acquisition_metadata_only,0,0,0,False,False,False
452,heldout_08,23,/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2025-02-07T091146Z/SAFOD-Zumberge-16mGL-500HzFs_2025-02-18T074207Z.h5,2025-02-18T07:42:07.969Z,2025-02-18T07:43:07.967Z,500.0,900,16.335237503051758,True,36817325,interval_and_manifest_acquisition_metadata_only,0,0,0,False,False,False
453,heldout_08,24,/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2025-02-07T091146Z/SAFOD-Zumberge-16mGL-500HzFs_2025-02-18T074307Z.h5,2025-02-18T07:43:07.969Z,2025-02-18T07:44:07.967Z,500.0,900,16.335237503051758,True,36701025,interval_and_manifest_acquisition_metadata_only,0,0,0,False,False,False
454,heldout_08,25,/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2025-02-07T091146Z/SAFOD-Zumberge-16mGL-500HzFs_2025-02-18T074407Z.h5,2025-02-18T07:44:07.969Z,2025-02-18T07:45:07.967Z,500.0,900,16.335237503051758,True,36882513,interval_and_manifest_acquisition_metadata_only,0,0,0,False,False,False
