column_index,locus_index,filtered_rms_phase_rad,finite,nonzero,usable,reason,amplitude_based_selection_used
375,375,0.005396888869452466,True,True,True,,False
380,380,0.007153211453406196,True,True,True,,False
385,385,0.006491654944740553,True,True,True,,False
390,390,0.011552928161477738,True,True,True,,False
395,395,0.009270019192407386,True,True,True,,False
400,400,0.009213794135380983,True,True,True,,False
405,405,0.006742924810817073,True,True,True,,False
410,410,0.00751887042961405,True,True,True,,False
415,415,0.02351827239472859,True,True,True,,False
420,420,0.012817684909723966,True,True,True,,False
425,425,0.01138780521062636,True,True,True,,False
430,430,0.011470016081659557,True,True,True,,False
435,435,0.01575871369131992,True,True,True,,False
440,440,0.012345034489505618,True,True,True,,False
445,445,0.02309217557104847,True,True,True,,False
450,450,0.012575024798002366,True,True,True,,False
455,455,0.007581626657601459,True,True,True,,False
460,460,0.008504757718624063,True,True,True,,False
465,465,0.018653490722166117,True,True,True,,False
470,470,0.031567033570292224,True,True,True,,False
475,475,0.014271701781116652,True,True,True,,False
480,480,0.01187026581388365,True,True,True,,False
485,485,0.012115703243843954,True,True,True,,False
490,490,0.014828097057320576,True,True,True,,False
495,495,0.014147775772833722,True,True,True,,False
500,500,0.007824000342326824,True,True,True,,False
505,505,0.009059589291624112,True,True,True,,False
510,510,0.021134610106043308,True,True,True,,False
515,515,0.00632165655343279,True,True,True,,False
520,520,0.012247311893487758,True,True,True,,False
525,525,0.012227925721308364,True,True,True,,False
530,530,0.01850133228761078,True,True,True,,False
535,535,0.007256231507591744,True,True,True,,False
540,540,0.009930931317655801,True,True,True,,False
545,545,0.015123315085037978,True,True,True,,False
550,550,0.010360383232557283,True,True,True,,False
555,555,0.006485348107204277,True,True,True,,False
560,560,0.027270956561629093,True,True,True,,False
565,565,0.021680874372932004,True,True,True,,False
570,570,0.008428630289380389,True,True,True,,False
575,575,0.009701809806421626,True,True,True,,False
580,580,0.021616055672475595,True,True,True,,False
585,585,0.010653840188908286,True,True,True,,False
590,590,0.011238127063963406,True,True,True,,False
595,595,0.020172854786717195,True,True,True,,False
600,600,0.0223671482920235,True,True,True,,False
605,605,0.014203429951444167,True,True,True,,False
610,610,0.01381358071723074,True,True,True,,False
615,615,0.0164251638534524,True,True,True,,False
620,620,0.01552775538216269,True,True,True,,False
625,625,0.0149354194168885,True,True,True,,False
630,630,0.05482549082856841,True,True,True,,False
635,635,0.016563265922586577,True,True,True,,False
640,640,0.020302579753430472,True,True,True,,False
645,645,0.01800710502587661,True,True,True,,False
650,650,0.03968446755327891,True,True,True,,False
655,655,0.016032353845688546,True,True,True,,False
660,660,0.014348175428403486,True,True,True,,False
665,665,0.010016605602725883,True,True,True,,False
670,670,0.014866038947513769,True,True,True,,False
675,675,0.012807432085346829,True,True,True,,False
680,680,0.013553673059274653,True,True,True,,False
685,685,0.009308515595211326,True,True,True,,False
690,690,0.015006640921968474,True,True,True,,False
695,695,0.015337618061116531,True,True,True,,False
700,700,0.007990022730684982,True,True,True,,False
705,705,0.012630744073523959,True,True,True,,False
710,710,0.007806001006720535,True,True,True,,False
715,715,0.03499690184183475,True,True,True,,False
720,720,0.04766980825387707,True,True,True,,False
725,725,0.00884145198216381,True,True,True,,False
730,730,0.019007968156532714,True,True,True,,False
735,735,0.03672883383725377,True,True,True,,False
740,740,0.007168300835731655,True,True,True,,False
745,745,0.02798055925343433,True,True,True,,False
750,750,0.008624337424915914,True,True,True,,False
755,755,0.006465554260581663,True,True,True,,False
760,760,0.007350688152215144,True,True,True,,False
765,765,0.00933470158889467,True,True,True,,False
770,770,0.006518753607299832,True,True,True,,False
775,775,0.00716250947392265,True,True,True,,False
780,780,0.014261700120197071,True,True,True,,False
785,785,0.012489143946556898,True,True,True,,False
790,790,0.012108475549961788,True,True,True,,False
795,795,0.01276974806379587,True,True,True,,False
800,800,0.023876177993977815,True,True,True,,False
805,805,0.013601378020772653,True,True,True,,False
810,810,0.022477855995830437,True,True,True,,False
815,815,0.016180441626974507,True,True,True,,False
820,820,0.012329870469224192,True,True,True,,False
825,825,0.013349307857286666,True,True,True,,False
830,830,0.014986571193532286,True,True,True,,False
835,835,0.013537806944998,True,True,True,,False
840,840,0.023861799044770926,True,True,True,,False
845,845,0.030649083189021837,True,True,True,,False
850,850,0.024885965471552418,True,True,True,,False
855,855,0.03218379452151286,True,True,True,,False
860,860,0.012650324960922598,True,True,True,,False
865,865,0.03757957288144362,True,True,True,,False
870,870,0.013114970010544473,True,True,True,,False
875,875,0.0070845581605872825,True,True,True,,False
880,880,0.019110039577254958,True,True,True,,False
885,885,0.01711773805259148,True,True,True,,False
890,890,0.008072527672218133,True,True,True,,False
895,895,0.008070505367797591,True,True,True,,False
