column_index,locus_index,filtered_rms_phase_rad,finite,nonzero,usable,reason,amplitude_based_selection_used
665,665,0.005586587675732563,True,True,True,,False
670,670,0.003972591479450919,True,True,True,,False
675,675,0.003021977766972801,True,True,True,,False
680,680,0.004865457159887928,True,True,True,,False
685,685,0.0046362071871567856,True,True,True,,False
690,690,0.003245776676293924,True,True,True,,False
695,695,0.004984636935661483,True,True,True,,False
700,700,0.004876845690880841,True,True,True,,False
705,705,0.003975467663108159,True,True,True,,False
710,710,0.005219238747400454,True,True,True,,False
715,715,0.007175945372732282,True,True,True,,False
720,720,0.0038630694594872484,True,True,True,,False
725,725,0.006078151937807063,True,True,True,,False
730,730,0.005301740486621165,True,True,True,,False
735,735,0.0032995161711786244,True,True,True,,False
740,740,0.0037515533193880446,True,True,True,,False
745,745,0.00409734638677146,True,True,True,,False
750,750,0.0034029876079039924,True,True,True,,False
755,755,0.004005389739753695,True,True,True,,False
760,760,0.004299337892538808,True,True,True,,False
765,765,0.00335515334729684,True,True,True,,False
770,770,0.00385170850610085,True,True,True,,False
775,775,0.0034842275570079505,True,True,True,,False
780,780,0.0033397441866415364,True,True,True,,False
785,785,0.0047034826183013365,True,True,True,,False
790,790,0.004829608294807843,True,True,True,,False
795,795,0.004034749294003216,True,True,True,,False
800,800,0.00390313840658902,True,True,True,,False
805,805,0.005945530109851434,True,True,True,,False
810,810,0.004211959455624288,True,True,True,,False
815,815,0.003885268886536599,True,True,True,,False
820,820,0.004105917033047356,True,True,True,,False
825,825,0.0035885239622541233,True,True,True,,False
830,830,0.005241276225527639,True,True,True,,False
835,835,0.0036351764995773907,True,True,True,,False
840,840,0.004077700941758124,True,True,True,,False
845,845,0.003891872578785824,True,True,True,,False
850,850,0.0035014520943871742,True,True,True,,False
855,855,0.003518739251725984,True,True,True,,False
860,860,0.003987583144826176,True,True,True,,False
865,865,0.004056208470456451,True,True,True,,False
870,870,0.003843869024131635,True,True,True,,False
875,875,0.0069319003430226575,True,True,True,,False
880,880,0.00394920628908048,True,True,True,,False
885,885,0.0036718047322664244,True,True,True,,False
890,890,0.015186696282194588,True,True,True,,False
895,895,0.003048621826668338,True,True,True,,False
